email;dem_inviata;dem_consegnata;dem_aperta;li_annuncio_reach;li_annuncio_interazione;li_recap_reach;li_recap_interazione;visita_stand;giorno_visita;visualizzazioni;scroll;accesso_sala_vip;risposte_wordcloud;presenza_simposio;permanenza_min;focus_rate;quiz_completati
luigi.balestra@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
manuela.bellini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
marta.franco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanna.bacci@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
angela.iacobelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giulia.rossetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
gianluca.pesce@example.org;true;true;true;true;false;true;true;false;;0;0;false;0;false;;;0
davide.serra@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
riccardo.zanetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
valentina.greco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
maria.cerri@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
francesco.mazza@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
martina.santoro@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
vittorio.negri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
antonio.bianchi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
gianluca.rossetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
laura.caputo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
enrico.volpe@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
luca.moretti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
gianluca.fontana@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
alessandro.melchiorre@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
marco.perini@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;true;45;0.6330;2
claudio.romano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
elena.esposito@example.org;true;true;true;true;true;true;true;false;;0;0;false;0;false;;;0
maria.fumagalli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
samuele.mariani@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
sofia.cavallo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
chiara.bassi@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
giorgia.bianchi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
antonio.vitale@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
vittorio.romano@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
martina.cerri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michele.damico@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
emanuele.pesce@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
roberta.balestra@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
irene.bassi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sofia.ruggiero@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanna.gatti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
davide.pesce@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
serena.caruso@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
federica.abbate@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
teresa.bruni@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sofia.sorrentino@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
daniele.longo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
mauro.fumagalli@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
teresa.poli@example.org;true;true;true;false;false;false;false;true;2025-10-15;2;1;false;0;false;;;0
mariangela.lorenzi@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
margherita.ferrara@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
susanna.cavallo@example.org;true;true;true;false;false;false;false;true;2025-10-16;3;2;false;0;false;;;0
valentina.silvestri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michele.caruso@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giorgia.manfredi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
enrico.pesce@example.org;true;true;true;false;false;true;true;true;2025-10-16;2;2;false;0;false;;;0
silvia.poli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
lucia.sanna@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
davide.antonelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
ilaria.conte@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
samuele.cattaneo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michele.gallo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
mariangela.montanari@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanni.ferretti@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
davide.fontana@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
stefano.farina@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
manuela.mancini@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
stefano.rossetti@example.org;true;true;true;false;false;true;true;true;2025-10-16;4;0;true;0;true;32;0.5943;2
luca.testa@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giulia.bruni@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
mariangela.santoro@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michele.poli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
matteo.poli@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesco.bassi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
paola.cavallo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
lorenzo.pagano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sabrina.parisi@example.org;true;true;true;false;false;false;false;true;2025-10-17;2;0;false;0;false;;;0
davide.sorrentino@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
ilaria.russo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
rosanna.cattaneo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
gianluca.giordano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
riccardo.parisi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
irene.fumagalli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giulia.mazza@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesco.giordano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
nicola.testa@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
raffaella.marini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
enrico.caputo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
anna.ferrara@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
jacopo.greco@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
manuela.giordano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
emanuele.ariemma@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giulio.zanetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michela.donati@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giulio.bianchi@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
tommaso.borghi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
laura.palmieri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
stefano.giordano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
silvia.cirillo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giulia.negri@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
anna.gentile@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
paola.bruni@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giuseppe.donati@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
nicola.sala@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
cristina.orlando@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
emanuele.negri@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesco.grassi@example.org;true;false;false;false;false;false;false;false;;0;0;false;0;false;;;0
elisa.rossetti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sara.damico@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
roberta.cardone@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
angela.russo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
chiara.bruno@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
jacopo.parisi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
antonio.russo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
caterina.bianco@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
mauro.giuliani@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
beatrice.pisani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
samuele.fumagalli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
cristina.riva@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
vittorio.ricci@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
lorenzo.montanari@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
claudia.guerra@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
francesca.volpe@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
francesco.amato@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
sabrina.rossi@example.org;true;true;true;true;false;true;true;true;2025-10-16;3;3;false;0;false;;;0
manuela.ferretti@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giovanni.russo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
claudia.damico@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
alessandro.castelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
federica.cardone@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
beatrice.perini@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
marco.borghi@example.org;true;true;true;true;true;true;false;false;;0;0;false;0;false;;;0
anna.martelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
valentina.ferrara@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
giacomo.mariani@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
rosanna.ferrari@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
mariangela.toscano@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
michela.borghi@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
mariangela.castelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
ludovica.esposito@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
francesco.bernardi@example.org;true;true;true;true;false;true;true;false;;0;0;false;0;false;;;0
riccardo.ruggiero@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
simone.landi@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
daniele.santoro@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
valentina.guerra@example.org;true;true;true;false;false;false;false;false;;0;0;false;0;false;;;0
sabrina.denicola@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
mariangela.volpe@example.org;true;true;true;true;false;false;false;false;;0;0;false;0;false;;;0
marco.morelli@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
paolo.caruso@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
valentina.denicola@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
davide.longo@example.org;true;true;true;true;false;true;true;true;2025-10-17;3;2;false;0;false;;;0
enrico.testa@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
margherita.russo@example.org;true;true;false;false;false;false;false;false;;0;0;false;0;false;;;0
